summary,category,found_at,confidence,article_sentence,human_approved,planning,amount,amount_normalized,assets,assets_tags,award,contact,division,effective_date,event,financing_type,financing_type_normalized,financing_type_tags,headcount,job_title,job_title_tags,location,location_data,product,product_data,product_tags,recognition,vulnerability,id,company_id,source_id,year_month
"amazon.com, inc. launched qualys vulnerability and policy compliance findings within aws security hub on nov 29th '18.",launches,28/11/18 23:08,0.5886,"qualys, inc. (nasdaq: qlys), a leading provider of cloud-based security and compliance solutions, today announced an integration with amazon web services (aws) security hub, introducing qualys vulnerability and policy compliance findings within aws security hub.",FALSE,FALSE,none,,none,[],none,none,none,29/11/18 0:00,none,none,none,[],,none,"[""finance""]",none,[],qualys vulnerability and policy compliance findings within aws security hub,"{""full_text"": ""qualys vulnerability and policy compliance findings within aws security hub"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""security""]",none,none,52a60b2c-7dc3-4563-9936-0d12330a3375,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,d5176282-a7e7-40ad-a29c-b17f45dddf5f,2018-11
"technicolor home entertainment services partnered with amazon.com, inc. on jan 1st '16.",partners_with,05/02/17 23:50,0.9246,technicolor announced its partnership with amazon late last year with the goal of opening up home broadband devices to a new set of application developers.,FALSE,FALSE,none,,none,[],none,none,none,01/01/16 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52a975af-1347-4f34-9998-b0824087c891,14a2fec0-05ed-5176-a400-a388b8042ecc,b389ccab-20c1-4979-8882-18931bcd65d3,2017-02
"amazon.com, inc. launched secure software solution toolkit on apr 1st '19.",launches,12/10/20 5:00,0.8117,"“ in april 2019, amazon unveiled their secure software solution toolkit that allows health care companies to build alexa voice tools capable of securely transmitting private patient information — a move that opens the door to a broad array of uses in homes and hospitals ​,” chatterjee commented.",FALSE,FALSE,none,,none,"[""it""]",none,none,none,01/04/19 0:00,none,none,none,[],,none,"[""general_technology""]",none,[],secure software solution toolkit,"{""full_text"": ""secure software solution toolkit"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""general_technology""]",none,none,52aa20e8-d0fc-4f60-b37c-6136256dc2d4,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,e98c975b-c8cb-4a19-bc89-003adb10b433,2020-10
"amazon.com, inc. launched initiative that enables third-party companies to incorporate the alexa voice assistant on nov 19th '17.",launches,19/12/17 12:42,0.7881,amazon has launched a new initiative that enables third-party companies to incorporate the alexa voice assistant into their various hardware products.,FALSE,FALSE,none,,none,[],none,none,none,19/11/17 0:00,none,none,none,[],,none,[],none,[],initiative that enables third-party companies to incorporate the alexa voice assistant,"{""full_text"": ""initiative that enables third-party companies to incorporate the alexa voice assistant"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52aafab1-b853-4f64-9eb4-537bc07cf0ab,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,9a901a15-985e-4439-9070-df2f5064cbec,2017-12
"apollo enterprise imaging corp partners with amazon.com, inc..",partners_with,11/04/23 11:13,0.3559,konica minolta healthcare and apollo enterprise imaging are collaborating with amazon web services (aws) on the cloud-based integration of konica's exa platform and apollo's repository for clinical content (arcc).,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52ae030c-a190-4ede-bc38-04f26ba7a5db,eb75b45f-3ddc-5a75-8531-ca8336634b34,b94dc323-4b75-429a-8830-3eda5c48ad72,2023-04
"amazon.com, inc. launched kindle on jan 1st '07.",launches,22/11/23 18:00,0.8302,it's been sixteen years since amazon launched the kindle in 2007.,TRUE,FALSE,none,,none,[],none,none,none,01/01/07 0:00,none,none,none,[],,none,[],none,[],kindle,"{""full_text"": ""kindle"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52ae8235-c798-4953-83be-466277aa15ee,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,cc635f6d-4c35-472a-8f0a-dcd0ae25d9ae,2023-11
"amazon.com, inc. is developing android subsystem for windows.",is_developing,29/09/21 12:10,0.7717,microsoft is working with amazon and intel on this and has been developing an android subsystem for windows to make it happen.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],android subsystem for windows,"{""full_text"": ""android subsystem for windows"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""mobile""]",none,none,52af5843-5a2d-409a-9e4f-4f08dc6b17ff,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,2a96d467-1911-4579-ac13-f2265b6703bb,2021-09
"shipbob partners with amazon.com, inc..",partners_with,29/02/24 17:51,0.1012,shipbob announces collaboration with amazon to enhance delivery services.,TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52b59e0a-9b88-4e3b-8359-8450ca4647d1,0022664d-3f37-50e7-aeb1-004041fab367,5c555309-4f33-4241-a2ad-0bee9bae52d9,2024-02
"amazon.com, inc. has issues with mounting criticism over its treatment of workers during the pandemic.",has_issues_with,29/07/20 13:19,0.5,it’s good news for amazon which has been facing mounting criticism over its treatment of workers during the pandemic.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],united states,"[{""city"": null, ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,mounting criticism over its treatment of workers during the pandemic,52b8abb6-8f28-463d-bdda-098ee4674da5,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,9220de09-480f-4649-9065-a47a98e8664e,2020-07
"amazon.com, inc. partners with datafarming pty ltd.",partners_with,18/07/22 22:00,0.6869,satellite imagery: siaa member amazon web services has partnered with australian precision agriculture company datafarming to deliver satellite imagery to farmers to optimise crop yields and growth.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52bcba5e-f10a-4ee7-b1b7-b3a348e9cf36,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,506f363c-8514-4935-a74f-727b4576f31e,2022-07
"amazon.com, inc. launched prime app branded inspire on dec 1st '23.",launches,31/01/23 23:00,0.4727,"not one to sit on the sidelines, in december amazon launched a prime app branded “inspire,” where users select their interests (e.g., camping, gardening) and receive a feed of photos and videos that match them.",FALSE,FALSE,none,,none,[],none,none,none,01/12/23 0:00,none,none,none,[],,none,[],none,[],prime app branded inspire,"{""full_text"": ""prime app branded inspire"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""mobile"", ""online_technology""]",none,none,52c71336-6644-457a-97a2-b39cc7a614cb,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,f7544bb4-bc0c-4143-8c2c-5906306d67ab,2023-01
prosiebensat.1 group hired bert habets as head on nov 1st '22.,hires,03/10/22 5:00,0.4163,"former rtl group chief bert habets has been named the new group ceo at prosiebensat.1 media, replacing rainer beaujean.",FALSE,FALSE,none,,none,[],none,bert habets,none,01/11/22 0:00,none,none,none,[],,head,"[""directors""]",none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52c7c152-f81a-49f0-a026-9316c12ced40,c9b91666-945e-5dde-be1e-11864db48a52,ee57cdf4-9f58-4e2f-866c-9a21c4024aea,2022-10
"energy capital partners filed suit against amazon.com, inc. on nov 1st '20.",files_suit_against,10/11/20 14:22,0.2415,november 2020: the eu commission files charges against amazon accusing it of using internal data from independent merchants on its platform to unfairly compete against them with its own products.,FALSE,FALSE,none,,none,[],none,none,none,01/11/20 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52c8093e-8b7e-4b3c-b53e-67d08219cfa5,2928fbd1-e07c-5074-b614-bf571d084b6f,5ab1d596-a481-4ee8-869c-9742fbe72163,2020-11
"serenashades integrated with amazon.com, inc. on sep 1st '16.",integrates_with,07/06/20 22:00,0.3744,the triathlon and serena wood blinds also integrate with amazon alexa and the google assistant.,FALSE,FALSE,none,,none,[],none,none,none,01/09/16 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52c924dc-50b8-4836-9599-be963e75420f,03204501-130c-545d-91b8-961b523576de,a09a932c-45b0-46ed-98c4-bd3c1b57248f,2020-06
"amazon.com, inc. launched personal shopper by prime wardrobe on jul 30th '19.",launches,29/07/19 19:00,0.6657,"“on tuesday, amazon rolled out personal shopper by prime wardrobe, a service that tells you what to wear, for a fee…for $4.99 per month, customers receive recommendations for clothes and accessories curated by personal shoppers at amazon.”",FALSE,FALSE,none,,none,[],none,none,none,30/07/19 0:00,none,none,none,[],,none,[],none,[],personal shopper by prime wardrobe,"{""full_text"": ""personal shopper by prime wardrobe"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52ca6b9a-f858-4347-a9a0-8675bcfa6a73,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,8d605dd3-c2d7-4936-8436-01565d65ab84,2019-07
"amazon.com, inc. has issues with trust was donated thousands of pounds worth of computer equipment.",has_issues_with,23/12/20 15:45,0.5555,"during the course of the campaign, the trust was donated thousands of pounds worth of computer equipment from the likes of amazon and deloitte, all in exchange for a few blogs and social media posts.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],"rock hill, south carolina, united states","[{""city"": ""rock hill"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""south carolina"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,trust was donated thousands of pounds worth of computer equipment,52d2d811-d696-4f2d-8ae3-8ad12271912b,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,80ca44d3-8424-43e1-8138-95032c472af2,2020-12
"amazon.com, inc. hires jeremi gorman as head of advertising sales.",hires,24/10/18 16:05,0.6611,"snap has appointed former huffpost ceo jared grusd as chief strategy officer and jeremi gorman, previously head of global advertising sales at amazon, as its new chief business officer.",FALSE,FALSE,none,,none,[],none,jeremi gorman,none,,none,none,none,[],,head of advertising sales,"[""marketing"", ""sales""]",none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}","[""marketing""]",none,none,52d8eec8-c94d-42b2-927b-7f7f6ad7aacc,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,7f5122fe-39e7-4555-90fe-680fbd3a0ce8,2018-10
"amazon.com, inc. launched amazon sustainability data initiative on dec 7th '18.",launches,16/12/18 12:00,0.6897,"amazon has announced that it has launched the amazon sustainability data initiative, a programme which aims to promote sustainability research, innovation, and problem-solving by making key data easily accessible.",FALSE,FALSE,none,,none,"[""it""]",none,none,none,07/12/18 0:00,none,none,none,[],,none,"[""data_analysis"", ""information_technology""]",none,[],amazon sustainability data initiative,"{""full_text"": ""amazon sustainability data initiative"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""data""]",none,none,52d919cb-daff-4b0a-a4f8-c65fe5e547cd,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,1dfb26f4-2a36-422d-a761-ca9c78411b6d,2018-12
"amazon.com, inc. launched fulfilment on jan 1st '06.",launches,23/08/19 5:29,0.5173,"in 2006, e-commerce giant amazon launched its dedicated fulfilment service, fulfilment by amazon (fba).",FALSE,FALSE,none,,none,[],none,none,none,01/01/06 0:00,none,none,none,[],,none,[],none,[],fulfilment,"{""full_text"": ""dedicated fulfilment service, fulfilment"", ""fuzzy_match"": true, ""name"": ""fulfilment"", ""release_type"": null, ""release_version"": null}",[],none,none,52dd2e23-90e2-4926-afbd-21af6eca0264,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,dcf3e549-b56f-4e5d-8135-0aa8a2e1fe6e,2019-08
"amazon.com, inc. launches fire kids edition.",launches,18/05/17 5:25,0.7604,amazon has also introduced two new fire kids edition ( fire 7 and fire hd 8 kids editions).,TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],fire kids edition,"{""full_text"": ""fire kids edition"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52e2d64a-beb2-4a42-bd0c-eed02e7dce15,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,cea42a60-011e-4222-8234-030ba43be4a1,2017-05
"university of notre dame invests into amazon.com, inc..",invests_into,19/04/18 8:40,0.4302,"university of notre dame du lac invested 3.64% in amazon.com, inc. (nasdaq:amzn).",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52e9c755-cc36-4a9d-adc4-2015c3e4545f,e7a8b2f5-52a7-5397-b818-43fe5b43ab1e,81ae5e00-0c5d-4042-b693-179da0eaf4c3,2018-04
"kalahari identified as competitor of amazon.com, inc. on oct 1st '14.",identified_as_competitor_of,27/02/21 13:14,0.6857,"in october 2014, takealot and kalahari announced a ""merger"", on the basis that they needed scale to compete with both traditional retailers in south african and global e-commerce behemoths such as amazon.com.",FALSE,FALSE,none,,none,[],none,none,none,01/10/14 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52f2a4b7-506b-43d6-98d2-32a18da62b7b,0ca2da4a-d938-5d28-be5b-e3ac2bea60a0,95da5521-6a05-412b-a3fc-9c0350e88339,2021-02
"amazon.com, inc. launched official kindle app for macos on nov 15th '15.",launches,14/11/23 23:00,0.3822,"amazon launched an official kindle app for macos more than eight years ago, allowing mac users to download and read their ebooks from amazon's platform on their computer.",FALSE,FALSE,none,,none,[],none,none,none,15/11/15 0:00,none,none,none,[],,none,[],none,[],official kindle app for macos,"{""full_text"": ""official kindle app for macos"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""mobile"", ""online_technology""]",none,none,52f3252c-f49e-4454-95eb-e8251c5d4e71,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,f61507b2-5d9d-4378-9cea-2ca3bc68dc77,2023-11
"amazon.com, inc. launches prime day three years ago to collect more prime memberships and gain shoppers.",launches,21/08/18 22:00,0.7765,amazon launched prime day three years ago to collect more prime memberships and gain shoppers' attention at a time of year when most people are thinking about how soon they can get to the beach.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],prime day three years ago to collect more prime memberships and gain shoppers,"{""full_text"": ""prime day three years ago to collect more prime memberships and gain shoppers"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,52f4140e-74be-46a0-9e37-e2e56f022340,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,327b0e19-9589-4b30-be2b-b0542a615859,2018-08
